ctr : 629  | I: ff85 | Q: fedc
ctr : 630  | I: ff39 | Q: fecc
ctr : 631  | I: ff21 | Q: ff25
ctr : 632  | I: fef5 | Q: ff0a
ctr : 633  | I: fef3 | Q: ff14
ctr : 634  | I: fedd | Q: ff4e
ctr : 635  | I: ffec | Q: ffe2
ctr : 636  | I: 000f | Q: ffd6
ctr : 637  | I: 0006 | Q: 0015
ctr : 638  | I: 0008 | Q: fff1
ctr : 639  | I: ffeb | Q: ffe7
ctr : 640  | I: ffd3 | Q: 0002
ctr : 641  | I: 000c | Q: 0000
ctr : 642  | I: 000e | Q: fffc
ctr : 643  | I: 0017 | Q: 0008
ctr : 644  | I: 0022 | Q: 0022
ctr : 645  | I: 0005 | Q: 0023
ctr : 646  | I: ff17 | Q: 00c7
ctr : 647  | I: ff30 | Q: 0106
ctr : 648  | I: ff48 | Q: 0104
ctr : 649  | I: ff5c | Q: 010e
ctr : 650  | I: ff89 | Q: 0135
ctr : 651  | I: ff9c | Q: 0128
ctr : 652  | I: 0041 | Q: fed2
ctr : 653  | I: fff5 | Q: 013d
ctr : 654  | I: 0008 | Q: 0134
ctr : 655  | I: 0048 | Q: 0143
ctr : 656  | I: 004d | Q: 014c
ctr : 657  | I: 005b | Q: 0132
ctr : 658  | I: 007e | Q: 013a
ctr : 659  | I: ff75 | Q: fee1
ctr : 660  | I: ff45 | Q: ff10
ctr : 661  | I: ff33 | Q: ff23
ctr : 662  | I: fef9 | Q: ff46
ctr : 663  | I: ff09 | Q: ff33
ctr : 664  | I: fef5 | Q: ff55
ctr : 665  | I: feca | Q: ff80
ctr : 666  | I: fec2 | Q: ff91
ctr : 667  | I: 0142 | Q: 0043
ctr : 668  | I: 0137 | Q: 0039
ctr : 669  | I: 0146 | Q: 0016
ctr : 670  | I: 0120 | Q: fffd
ctr : 671  | I: 012f | Q: ffde
ctr : 672  | I: 0136 | Q: ff9e
ctr : 673  | I: 012b | Q: ff9c
ctr : 674  | I: 0115 | Q: ff6c
ctr : 675  | I: 0103 | Q: ff7f
ctr : 676  | I: fef3 | Q: 00ad
ctr : 677  | I: 00f6 | Q: ff2f
ctr : 678  | I: 00bd | Q: ff3a
ctr : 679  | I: 00b8 | Q: ff08
ctr : 680  | I: 00a2 | Q: fefa
ctr : 681  | I: 0070 | Q: fef5
ctr : 682  | I: 006e | Q: fec3
ctr : 683  | I: 0024 | Q: feb6
ctr : 684  | I: 0011 | Q: feb2
ctr : 685  | I: ffee | Q: fec4
ctr : 686  | I: ffd7 | Q: fed2
ctr : 687  | I: ffd1 | Q: fecb
ctr : 688  | I: 008b | Q: 0131
ctr : 689  | I: ff75 | Q: fed3
ctr : 690  | I: ff45 | Q: fef2
ctr : 691  | I: ff4a | Q: fed5
ctr : 692  | I: ff25 | Q: ff44
ctr : 693  | I: ff36 | Q: ff44
ctr : 694  | I: ff1d | Q: ff14
ctr : 695  | I: 00fa | Q: 0072
ctr : 696  | I: 00f2 | Q: 005b
ctr : 697  | I: 0109 | Q: 0030
ctr : 698  | I: 011f | Q: 0049
ctr : 699  | I: 0117 | Q: 0016
ctr : 700  | I: 00fb | Q: fffe
ctr : 701  | I: 0118 | Q: ffdb
ctr : 702  | I: ff0a | Q: 0049
ctr : 703  | I: ff0d | Q: 005e
ctr : 704  | I: ff05 | Q: 0041
ctr : 705  | I: ff42 | Q: 0076
ctr : 706  | I: ff24 | Q: 007f
ctr : 707  | I: ff5f | Q: 00a3
ctr : 708  | I: 0093 | Q: ff3f
ctr : 709  | I: ff5f | Q: 00cb
ctr : 710  | I: ff79 | Q: 00b7
ctr : 711  | I: ff97 | Q: 00bd
ctr : 712  | I: ffac | Q: 00cc
ctr : 713  | I: ffc0 | Q: 00bf
ctr : 714  | I: ffb8 | Q: 00eb
ctr : 715  | I: ffe9 | Q: 00f4
ctr : 716  | I: ffe3 | Q: 00d2
ctr : 717  | I: 000a | Q: 00a8
ctr : 718  | I: 002b | Q: 00f0
ctr : 719  | I: 002e | Q: 00d4
ctr : 720  | I: ffdd | Q: ff51
ctr : 721  | I: 003e | Q: 00c6
ctr : 722  | I: 005b | Q: 0096
ctr : 723  | I: 0066 | Q: 00a6
ctr : 724  | I: 005b | Q: 0082
ctr : 725  | I: 0092 | Q: 009b
ctr : 726  | I: 0092 | Q: 0088
ctr : 727  | I: 00a4 | Q: 00b1
ctr : 728  | I: 0077 | Q: 0094
ctr : 729  | I: 00a7 | Q: 008d
ctr : 730  | I: 00b7 | Q: 0079
ctr : 731  | I: ff53 | Q: ff90
ctr : 732  | I: ff31 | Q: ff99
ctr : 733  | I: ff28 | Q: ffad
ctr : 734  | I: ff39 | Q: ffd2
ctr : 735  | I: ff00 | Q: ffc2
ctr : 736  | I: fef7 | Q: ffdf
ctr : 737  | I: 00ee | Q: ffeb
ctr : 738  | I: 00e8 | Q: fff3
ctr : 739  | I: 00ec | Q: ffc2
ctr : 740  | I: 00f7 | Q: ffda
ctr : 741  | I: 00ea | Q: ffa4
ctr : 742  | I: 00df | Q: ff98
ctr : 743  | I: 00dd | Q: ff6b
ctr : 744  | I: ff34 | Q: 00e5
ctr : 745  | I: 00ef | Q: ff36
ctr : 746  | I: 009a | Q: ff14
ctr : 747  | I: 0090 | Q: fef9
ctr : 748  | I: 0067 | Q: feec
ctr : 749  | I: 0094 | Q: feca
ctr : 750  | I: 0062 | Q: fed0
ctr : 751  | I: 0020 | Q: fef8
ctr : 752  | I: 0010 | Q: fece
ctr : 753  | I: fff0 | Q: fecf
ctr : 754  | I: ffa9 | Q: febc
ctr : 755  | I: ff9e | Q: fec5
ctr : 756  | I: ff89 | Q: fed1
ctr : 757  | I: ff66 | Q: fef8
ctr : 758  | I: 00a5 | Q: 0111
ctr : 759  | I: 00db | Q: 00d3
ctr : 760  | I: 010c | Q: 00f0
ctr : 761  | I: 0100 | Q: 00b5
ctr : 762  | I: 0118 | Q: 00aa
ctr : 763  | I: ffec | Q: fff8
ctr : 764  | I: 001f | Q: ffdb
ctr : 765  | I: 000e | Q: 0004
ctr : 766  | I: 0005 | Q: fff5
ctr : 767  | I: 0015 | Q: 0021
ctr : 768  | I: ffe1 | Q: fff1
ctr : 769  | I: 0001 | Q: fff0
ctr : 770  | I: 0017 | Q: fff9
ctr : 771  | I: 0005 | Q: fffa
ctr : 772  | I: fff0 | Q: ffee
ctr : 773  | I: fff2 | Q: 0007
ctr : 774  | I: ff1d | Q: 00ff
ctr : 775  | I: ff20 | Q: 010e
ctr : 776  | I: 00ba | Q: fef5
ctr : 777  | I: 008d | Q: fef2
ctr : 778  | I: 0069 | Q: fee9
ctr : 779  | I: 003c | Q: fec4
ctr : 780  | I: 0043 | Q: febe
ctr : 781  | I: ffee | Q: feca
ctr : 782  | I: 0012 | Q: 0125
ctr : 783  | I: 0044 | Q: 0142
ctr : 784  | I: 004d | Q: 0119
ctr : 785  | I: ff93 | Q: fed9
ctr : 786  | I: ff6d | Q: ff09
ctr : 787  | I: 00d2 | Q: 00f6
ctr : 788  | I: 00c8 | Q: 00ea
ctr : 789  | I: 00db | Q: 00d3
ctr : 790  | I: 00c4 | Q: 00c6
ctr : 791  | I: 0101 | Q: 00a2
ctr : 792  | I: fef2 | Q: ff66
ctr : 793  | I: 0109 | Q: 0080
ctr : 794  | I: 011b | Q: 006e
ctr : 795  | I: 0124 | Q: 0029
ctr : 796  | I: 0154 | Q: 002c
ctr : 797  | I: 0144 | Q: ffff
ctr : 798  | I: fed7 | Q: ffe9
ctr : 799  | I: fede | Q: 002f
ctr : 800  | I: fea7 | Q: 0045
ctr : 801  | I: ff0a | Q: 0090
ctr : 802  | I: fee5 | Q: 008f
ctr : 803  | I: ff0c | Q: 00af
ctr : 804  | I: ff10 | Q: 00dd
ctr : 805  | I: ff31 | Q: 00e9
ctr : 806  | I: ff40 | Q: 00f3
ctr : 807  | I: ff39 | Q: 00e9
ctr : 808  | I: 0088 | Q: feed
ctr : 809  | I: 006c | Q: fedf
ctr : 810  | I: ff94 | Q: 011f
ctr : 811  | I: ffb4 | Q: 010a
ctr : 812  | I: ffef | Q: 011b
ctr : 813  | I: 000e | Q: 0126
ctr : 814  | I: 0026 | Q: 0142
ctr : 815  | I: ffa8 | Q: fed3
ctr : 816  | I: 004b | Q: 011e
ctr : 817  | I: ff61 | Q: fef5
ctr : 818  | I: ff64 | Q: fee3
ctr : 819  | I: 00be | Q: 00ed
ctr : 820  | I: 00eb | Q: 00dd
ctr : 821  | I: 00d2 | Q: 00ab
ctr : 822  | I: 0103 | Q: 0080
ctr : 823  | I: 011c | Q: 007f
ctr : 824  | I: 0118 | Q: 0066
ctr : 825  | I: feff | Q: ff9a
ctr : 826  | I: feca | Q: ffe2
ctr : 827  | I: ff01 | Q: 0003
ctr : 828  | I: 010b | Q: fffd
ctr : 829  | I: ff00 | Q: 0031
ctr : 830  | I: ff0b | Q: 0059
ctr : 831  | I: ff09 | Q: 002d
ctr : 832  | I: ff08 | Q: 005f
ctr : 833  | I: ff10 | Q: 0092
ctr : 834  | I: 00c5 | Q: ff52
ctr : 835  | I: 0098 | Q: ff6c
ctr : 836  | I: 00a3 | Q: ff3c
ctr : 837  | I: 009a | Q: ff3d
ctr : 838  | I: 0098 | Q: ff4c
ctr : 839  | I: 0042 | Q: ff27
ctr : 840  | I: 0054 | Q: ff2f
ctr : 841  | I: 0029 | Q: ff23
ctr : 842  | I: 0016 | Q: ff2d
ctr : 843  | I: ffe1 | Q: 00d6
ctr : 844  | I: fff8 | Q: ff47
ctr : 845  | I: ffed | Q: ff27
ctr : 846  | I: ffbf | Q: ff45
ctr : 847  | I: ffdf | Q: ff4f
ctr : 848  | I: ffbf | Q: ff45
ctr : 849  | I: ffb1 | Q: ff47
ctr : 850  | I: ffc4 | Q: ff38
ctr : 851  | I: 0063 | Q: 009b
ctr : 852  | I: 0082 | Q: 0099
ctr : 853  | I: ff91 | Q: ff75
ctr : 854  | I: ffa4 | Q: ff64
ctr : 855  | I: ff5f | Q: ff61
ctr : 856  | I: ff61 | Q: ff7c
ctr : 857  | I: ff60 | Q: ff8c
ctr : 858  | I: ff4d | Q: ff94
ctr : 859  | I: 00a1 | Q: 006d
ctr : 860  | I: ff2d | Q: ffd1
ctr : 861  | I: 00d5 | Q: 003b
ctr : 862  | I: 00d4 | Q: 0001
ctr : 863  | I: 00e7 | Q: 0025
ctr : 864  | I: 00ef | Q: 0030
ctr : 865  | I: 0101 | Q: fffc
ctr : 866  | I: fefe | Q: 002b
ctr : 867  | I: ff08 | Q: 0037
ctr : 868  | I: 00db | Q: ffb7
ctr : 869  | I: 00d7 | Q: ff9c
ctr : 870  | I: 00e6 | Q: ff70
ctr : 871  | I: 00f2 | Q: ff59
ctr : 872  | I: ff1b | Q: 00c8
ctr : 873  | I: 00b6 | Q: fefc
ctr : 874  | I: 00a5 | Q: ff14
ctr : 875  | I: 009f | Q: ff07
ctr : 876  | I: 0087 | Q: feb0
ctr : 877  | I: 0043 | Q: fed9
ctr : 878  | I: ffd2 | Q: 0125
ctr : 879  | I: ffca | Q: 0153
ctr : 880  | I: 000e | Q: 012e
ctr : 881  | I: 0013 | Q: 0110
ctr : 882  | I: 006e | Q: 0118
ctr : 883  | I: 0084 | Q: 0117
ctr : 884  | I: 00a0 | Q: 010f
ctr : 885  | I: 00ac | Q: 0126
ctr : 886  | I: 00bd | Q: 011f
ctr : 887  | I: 00e8 | Q: 00ed
ctr : 888  | I: 0101 | Q: 00d7
ctr : 889  | I: 0126 | Q: 00c4
ctr : 890  | I: 012d | Q: 0098
ctr : 891  | I: 000d | Q: fffc
ctr : 892  | I: 0028 | Q: 0008
ctr : 893  | I: fff7 | Q: 0014
ctr : 894  | I: 001f | Q: fffc
ctr : 895  | I: ffea | Q: fff0
ctr : 896  | I: ffe9 | Q: 0006
ctr : 897  | I: 0012 | Q: 0010
ctr : 898  | I: 0019 | Q: 0000
ctr : 899  | I: fffa | Q: fffa
ctr : 900  | I: 0008 | Q: fff6
ctr : 901  | I: 000e | Q: 002b
ctr : 902  | I: 00d0 | Q: ff0c
ctr : 903  | I: 00c8 | Q: fef7
ctr : 904  | I: ff4e | Q: 0129
ctr : 905  | I: ff6e | Q: 014c
ctr : 906  | I: ff91 | Q: 0104
ctr : 907  | I: ffb8 | Q: 013e
ctr : 908  | I: 0019 | Q: fecd
ctr : 909  | I: fff3 | Q: 0128
ctr : 910  | I: ffdf | Q: feb0
ctr : 911  | I: ffb8 | Q: fec4
ctr : 912  | I: ff8a | Q: fed1
ctr : 913  | I: ff72 | Q: fee9
ctr : 914  | I: ff60 | Q: ff23
ctr : 915  | I: ff53 | Q: fef6
ctr : 916  | I: ff63 | Q: ff0b
ctr : 917  | I: ff37 | Q: ff28
ctr : 918  | I: ff01 | Q: ff44
ctr : 919  | I: fefb | Q: ff51
ctr : 920  | I: fef1 | Q: ff59
ctr : 921  | I: fee0 | Q: ff71
ctr : 922  | I: feca | Q: ffb1
ctr : 923  | I: fedd | Q: ffba
ctr : 924  | I: feea | Q: ffce
ctr : 925  | I: fece | Q: 0005
ctr : 926  | I: fec0 | Q: 001c
ctr : 927  | I: fed3 | Q: 002d
ctr : 928  | I: fec4 | Q: 0069
ctr : 929  | I: fee1 | Q: 007f
ctr : 930  | I: fef8 | Q: 0074
ctr : 931  | I: feff | Q: 00b6
ctr : 932  | I: ff09 | Q: 00cc
ctr : 933  | I: ff39 | Q: 00de
ctr : 934  | I: ff60 | Q: 00e2
ctr : 935  | I: ff61 | Q: 00ff
ctr : 936  | I: ff59 | Q: 0125
ctr : 937  | I: ff82 | Q: 012a
ctr : 938  | I: ffa6 | Q: 0138
ctr : 939  | I: 0011 | Q: fedb
ctr : 940  | I: fff4 | Q: fedc
ctr : 941  | I: ffe4 | Q: fece
ctr : 942  | I: ffbc | Q: fec8
ctr : 943  | I: 0059 | Q: 011c
ctr : 944  | I: 0055 | Q: 0135
ctr : 945  | I: 00a3 | Q: 0112
ctr : 946  | I: 009d | Q: 0112
ctr : 947  | I: 00ca | Q: 00e7
ctr : 948  | I: 00d0 | Q: 00f6
ctr : 949  | I: 00e8 | Q: 009d
ctr : 950  | I: 00f6 | Q: 00ab
ctr : 951  | I: 0123 | Q: 0083
ctr : 952  | I: 0116 | Q: 004e
ctr : 953  | I: 0120 | Q: 002c
ctr : 954  | I: 00fb | Q: 002c
ctr : 955  | I: 00f0 | Q: fffd
ctr : 956  | I: 00ea | Q: 0007
ctr : 957  | I: 0102 | Q: ffc9
ctr : 958  | I: 00f2 | Q: ff94
ctr : 959  | I: 00f8 | Q: ffab
ctr : 960  | I: 00c8 | Q: ff75
ctr : 961  | I: 00e9 | Q: ff82
ctr : 962  | I: 00af | Q: ff6b
ctr : 963  | I: 008d | Q: ff34
ctr : 964  | I: 009e | Q: ff1d
ctr : 965  | I: 0089 | Q: ff3f
ctr : 966  | I: 0076 | Q: ff55
ctr : 967  | I: 0063 | Q: ff15
ctr : 968  | I: 004b | Q: ff41
ctr : 969  | I: 001d | Q: ff23
ctr : 970  | I: 0033 | Q: ff53
ctr : 971  | I: 0004 | Q: ff3f
ctr : 972  | I: 0015 | Q: ff29
ctr : 973  | I: ffe0 | Q: ff15
ctr : 974  | I: ffbe | Q: ff0b
ctr : 975  | I: ffde | Q: ff47
ctr : 976  | I: ffcd | Q: ff22
ctr : 977  | I: ffb6 | Q: ff27
ctr : 978  | I: ffca | Q: ff5c
ctr : 979  | I: ff9c | Q: ff57
ctr : 980  | I: ff88 | Q: ff4e
ctr : 981  | I: ffbe | Q: ff55
ctr : 982  | I: ff5f | Q: ff7a
ctr : 983  | I: ff5d | Q: ff78
ctr : 984  | I: ff59 | Q: ff76
ctr : 985  | I: ff57 | Q: ff8b
ctr : 986  | I: ff48 | Q: ffa5
ctr : 987  | I: ff2f | Q: ff86
ctr : 988  | I: ff46 | Q: ffbb
ctr : 989  | I: ff10 | Q: ffb3
ctr : 990  | I: ff1c | Q: ffc3
ctr : 991  | I: feec | Q: ffc7
ctr : 992  | I: ff21 | Q: ffef
ctr : 993  | I: ff1f | Q: 0014
ctr : 994  | I: fefb | Q: 002b
ctr : 995  | I: ff10 | Q: 006c
ctr : 996  | I: ff1b | Q: 0061
ctr : 997  | I: ff1f | Q: 0051
ctr : 998  | I: ff13 | Q: 0093
ctr : 999  | I: ff22 | Q: 00a9
ctr : 1000  | I: ff53 | Q: 00bf
ctr : 1001  | I: ff2a | Q: 00e5
ctr : 1002  | I: ff5d | Q: 00e5
ctr : 1003  | I: ff8b | Q: 00e3
ctr : 1004  | I: ff96 | Q: 010c
ctr : 1005  | I: ffa4 | Q: 0100
ctr : 1006  | I: ffb8 | Q: 0121
ctr : 1007  | I: ffe3 | Q: 0139
ctr : 1008  | I: 0011 | Q: 0123
ctr : 1009  | I: 0020 | Q: 0134
ctr : 1010  | I: 0040 | Q: 0139
ctr : 1011  | I: 0096 | Q: 0138
ctr : 1012  | I: 0075 | Q: 0129
ctr : 1013  | I: 00b7 | Q: 0119
ctr : 1014  | I: 00bd | Q: 0101
ctr : 1015  | I: 00e6 | Q: 00ef
ctr : 1016  | I: 010d | Q: 00bc
ctr : 1017  | I: 0109 | Q: 00be
ctr : 1018  | I: 0133 | Q: 007b
ctr : 1019  | I: 000e | Q: fff2
ctr : 1020  | I: 0008 | Q: 0007
ctr : 1021  | I: fff2 | Q: fff5
ctr : 1022  | I: fffe | Q: 000d
ctr : 1023  | I: fff9 | Q: fff3
ctr : 1024  | I: 0024 | Q: fffe
ctr : 1025  | I: ffd6 | Q: ffed
ctr : 1026  | I: 000a | Q: 0003
ctr : 1027  | I: ffef | Q: 0000
ctr : 1028  | I: fffb | Q: fff5
ctr : 1029  | I: 000e | Q: fff3
ctr : 1030  | I: 00ce | Q: ff09
ctr : 1031  | I: 009c | Q: fee4
ctr : 1032  | I: 009e | Q: fee8
ctr : 1033  | I: 0053 | Q: fec2
ctr : 1034  | I: 0059 | Q: febe
ctr : 1035  | I: 002c | Q: febe
ctr : 1036  | I: 000f | Q: fec3
ctr : 1037  | I: 000c | Q: fec7
ctr : 1038  | I: ffca | Q: fed4
ctr : 1039  | I: ffab | Q: febe
ctr : 1040  | I: ffa2 | Q: fec6
ctr : 1041  | I: ff77 | Q: feca
ctr : 1042  | I: ff4e | Q: fef4
ctr : 1043  | I: ff65 | Q: fedd
ctr : 1044  | I: ff55 | Q: ff0a
ctr : 1045  | I: ff15 | Q: ff22
ctr : 1046  | I: ff0f | Q: ff47
ctr : 1047  | I: ff14 | Q: ff67
ctr : 1048  | I: fed8 | Q: ff70
ctr : 1049  | I: fef5 | Q: ffa4
ctr : 1050  | I: fef1 | Q: ffb7
ctr : 1051  | I: febe | Q: ffc2
ctr : 1052  | I: febb | Q: ffd3
ctr : 1053  | I: fead | Q: 0010
ctr : 1054  | I: fecd | Q: 003d
ctr : 1055  | I: fec8 | Q: 0049
ctr : 1056  | I: fed8 | Q: 005b
ctr : 1057  | I: fed3 | Q: 009e
ctr : 1058  | I: fed0 | Q: 0089
ctr : 1059  | I: ff20 | Q: 00cf
ctr : 1060  | I: ff0f | Q: 00b8
ctr : 1061  | I: ff38 | Q: 00b6
ctr : 1062  | I: ff4b | Q: 010a
ctr : 1063  | I: ff68 | Q: 0110
ctr : 1064  | I: ff6f | Q: 011b
ctr : 1065  | I: ff92 | Q: 012e
ctr : 1066  | I: ffd9 | Q: 0140
ctr : 1067  | I: ffd1 | Q: 0153
ctr : 1068  | I: 001e | Q: 0135
ctr : 1069  | I: 0005 | Q: 013f
ctr : 1070  | I: 0054 | Q: 013c
ctr : 1071  | I: 0042 | Q: 0117
ctr : 1072  | I: 0075 | Q: 011b
ctr : 1073  | I: 0085 | Q: 0104
ctr : 1074  | I: 00ce | Q: 0102
ctr : 1075  | I: 00b5 | Q: 00d1
ctr : 1076  | I: 00f3 | Q: 00af
ctr : 1077  | I: 00eb | Q: 00c0
ctr : 1078  | I: 0106 | Q: 0092
ctr : 1079  | I: 011b | Q: 0063
ctr : 1080  | I: 0118 | Q: 0034
ctr : 1081  | I: 0124 | Q: 0030
ctr : 1082  | I: 011d | Q: 0001
ctr : 1083  | I: 0124 | Q: fffb
ctr : 1084  | I: 0114 | Q: ffbe
ctr : 1085  | I: 0107 | Q: ffb8
ctr : 1086  | I: 00f1 | Q: ff88
ctr : 1087  | I: 00fb | Q: ffa6
ctr : 1088  | I: 00e9 | Q: ff62
ctr : 1089  | I: 00ca | Q: ff33
ctr : 1090  | I: 00e1 | Q: ff64
ctr : 1091  | I: 00a3 | Q: ff4a
ctr : 1092  | I: 007b | Q: ff40
ctr : 1093  | I: 0076 | Q: ff14
ctr : 1094  | I: 0083 | Q: ff50
ctr : 1095  | I: 003d | Q: ff50
ctr : 1096  | I: 004c | Q: ff2a
ctr : 1097  | I: 0024 | Q: ff23
ctr : 1098  | I: 001c | Q: ff3f
ctr : 1099  | I: 000f | Q: ff0e
ctr : 1100  | I: ffdf | Q: ff2a
ctr : 1101  | I: ffe4 | Q: ff18
ctr : 1102  | I: ffd1 | Q: ff44
ctr : 1103  | I: ffc3 | Q: ff4e
ctr : 1104  | I: ffb2 | Q: ff46
ctr : 1105  | I: ff8f | Q: ff44
ctr : 1106  | I: ffa7 | Q: ff3f
ctr : 1107  | I: ff9f | Q: ff64
ctr : 1108  | I: ff77 | Q: ff28
ctr : 1109  | I: ff7c | Q: ff76
ctr : 1110  | I: ff67 | Q: ff77
ctr : 1111  | I: ff5a | Q: ff5c
ctr : 1112  | I: ff5d | Q: ff6d
ctr : 1113  | I: ff56 | Q: ff98
ctr : 1114  | I: ff31 | Q: ff82
ctr : 1115  | I: ff33 | Q: ff90
ctr : 1116  | I: ff27 | Q: ffe8
ctr : 1117  | I: ff1a | Q: ffa4
ctr : 1118  | I: ff29 | Q: ffc2
ctr : 1119  | I: ff1d | Q: ffef
ctr : 1120  | I: fefa | Q: 0005
ctr : 1121  | I: ff07 | Q: 0002
ctr : 1122  | I: ff1c | Q: 0030
ctr : 1123  | I: ff09 | Q: 0040
ctr : 1124  | I: ff10 | Q: 0065
ctr : 1125  | I: ff22 | Q: 0082
ctr : 1126  | I: ff26 | Q: 00a0
ctr : 1127  | I: ff17 | Q: 00d6
ctr : 1128  | I: ff3a | Q: 00c5
ctr : 1129  | I: ff67 | Q: 00de
ctr : 1130  | I: ff6d | Q: 00fd
ctr : 1131  | I: ff72 | Q: 011a
ctr : 1132  | I: ff8a | Q: 012a
ctr : 1133  | I: ffac | Q: 0129
ctr : 1134  | I: ffc9 | Q: 012f
ctr : 1135  | I: ffe4 | Q: 0143
ctr : 1136  | I: 0008 | Q: 0135
ctr : 1137  | I: 002b | Q: 012b
ctr : 1138  | I: 005c | Q: 0138
ctr : 1139  | I: 006d | Q: 0113
ctr : 1140  | I: 009e | Q: 012f
ctr : 1141  | I: 00a6 | Q: 0116
ctr : 1142  | I: 00e3 | Q: 00eb
ctr : 1143  | I: 0112 | Q: 00e6
ctr : 1144  | I: 0118 | Q: 00cf
ctr : 1145  | I: 0106 | Q: 00be
ctr : 1146  | I: 0118 | Q: 008a
ctr : 1147  | I: 0009 | Q: 0014
ctr : 1148  | I: 000d | Q: 0002
ctr : 1149  | I: 0006 | Q: 001b
ctr : 1150  | I: ffff | Q: 0006
ctr : 1151  | I: fffa | Q: ffde
ctr : 1152  | I: 0000 | Q: fff2
ctr : 1153  | I: 0004 | Q: 0002
ctr : 1154  | I: 000e | Q: 0025
ctr : 1155  | I: fff6 | Q: 0023
ctr : 1156  | I: 0002 | Q: 0022
ctr : 1157  | I: 0025 | Q: ffd9
ctr : 1158  | I: 00b8 | Q: feec
ctr : 1159  | I: 00ad | Q: fec2
ctr : 1160  | I: 009e | Q: feda
ctr : 1161  | I: 0080 | Q: febd
ctr : 1162  | I: 003b | Q: fedb
ctr : 1163  | I: 0005 | Q: fec1
ctr : 1164  | I: 0020 | Q: fed7
ctr : 1165  | I: ffc7 | Q: febc
ctr : 1166  | I: ffb0 | Q: fe8e
ctr : 1167  | I: ffb8 | Q: fecc
ctr : 1168  | I: ff9c | Q: fef1
ctr : 1169  | I: ff63 | Q: ff0a
ctr : 1170  | I: ff57 | Q: ff0c
ctr : 1171  | I: ff6c | Q: ff13
ctr : 1172  | I: ff34 | Q: ff27
ctr : 1173  | I: ff0d | Q: ff3a
ctr : 1174  | I: ff10 | Q: ff1f
ctr : 1175  | I: fefd | Q: ff69
ctr : 1176  | I: fefa | Q: ff93
ctr : 1177  | I: fef3 | Q: ff9b
ctr : 1178  | I: fe92 | Q: ffa8
ctr : 1179  | I: feb9 | Q: ffba
ctr : 1180  | I: fedc | Q: 0003
ctr : 1181  | I: fedc | Q: 0017
ctr : 1182  | I: fecf | Q: 002e
ctr : 1183  | I: fef4 | Q: 004d
ctr : 1184  | I: fed0 | Q: 007f
ctr : 1185  | I: fefe | Q: 00a2
ctr : 1186  | I: fede | Q: 00b8
ctr : 1187  | I: ff09 | Q: 00e3
ctr : 1188  | I: ff3f | Q: 00d1
ctr : 1189  | I: ff1f | Q: 00da
ctr : 1190  | I: ff59 | Q: 00de
ctr : 1191  | I: ff77 | Q: 0136
ctr : 1192  | I: ff97 | Q: 011d
ctr : 1193  | I: ffa2 | Q: 0141
ctr : 1194  | I: ffbd | Q: 0116
ctr : 1195  | I: fffa | Q: 0154
ctr : 1196  | I: fff0 | Q: 0145
ctr : 1197  | I: 0035 | Q: 011f
ctr : 1198  | I: 0048 | Q: 0122
ctr : 1199  | I: 006a | Q: 0126
ctr : 1200  | I: 0093 | Q: 012f
ctr : 1201  | I: 00ae | Q: 00de
ctr : 1202  | I: 00b0 | Q: 00f2
ctr : 1203  | I: 00be | Q: 00c4
ctr : 1204  | I: 00f4 | Q: 00bd
ctr : 1205  | I: 00fc | Q: 00b0
ctr : 1206  | I: 0121 | Q: 00a9
ctr : 1207  | I: 010c | Q: 0078
ctr : 1208  | I: 012a | Q: 0040
ctr : 1209  | I: 0124 | Q: 002c
ctr : 1210  | I: 00f6 | Q: 0007
ctr : 1211  | I: 0124 | Q: ffd0
ctr : 1212  | I: 00fb | Q: ffb0
ctr : 1213  | I: 011f | Q: ffee
ctr : 1214  | I: 0110 | Q: ff92
ctr : 1215  | I: 00e9 | Q: ff7d
ctr : 1216  | I: 00f3 | Q: ff76
ctr : 1217  | I: 00d8 | Q: ff56
ctr : 1218  | I: 00a4 | Q: ff3b
ctr : 1219  | I: 0097 | Q: ff33
ctr : 1220  | I: 009e | Q: ff3c
ctr : 1221  | I: 008c | Q: ff23
ctr : 1222  | I: 006d | Q: ff2a
ctr : 1223  | I: 0048 | Q: ff11
ctr : 1224  | I: 001d | Q: ff02
ctr : 1225  | I: 002c | Q: ff27
ctr : 1226  | I: fff4 | Q: ff14
ctr : 1227  | I: ffef | Q: ff17
ctr : 1228  | I: ffdd | Q: ff0a
ctr : 1229  | I: 0015 | Q: ff28
ctr : 1230  | I: ffd0 | Q: ff45
ctr : 1231  | I: ffab | Q: ff32
ctr : 1232  | I: ffbc | Q: ff42
ctr : 1233  | I: ff83 | Q: ff3c
ctr : 1234  | I: ff88 | Q: ff68
ctr : 1235  | I: ff8a | Q: ff3f
ctr : 1236  | I: ff72 | Q: ff7d
ctr : 1237  | I: ff48 | Q: ff7d
ctr : 1238  | I: ff56 | Q: ff8f
ctr : 1239  | I: ff74 | Q: ff8f
ctr : 1240  | I: ff32 | Q: ffa6
ctr : 1241  | I: ff36 | Q: ff90
ctr : 1242  | I: ff6a | Q: ffb1
ctr : 1243  | I: ff2d | Q: ffc1
ctr : 1244  | I: ff18 | Q: ffc1
ctr : 1245  | I: ff34 | Q: ffe8
ctr : 1246  | I: ff22 | Q: ffe0
ctr : 1247  | I: ff14 | Q: 0007
